station_origin,station_destination,flows,population,jobs,distance
Acton Central,Caledonian Road & Barnsbury,22,1224,1668,14032.398697331952
Acton Central,Camden Road,52,1224,3784,12267.820406844457
Acton Central,Canada Water,0,1224,20443,19290.442030282553
Acton Central,Canonbury,3,1224,846,15827.10849047047
Acton Central,Carpenders Park,0,1224,340,18320.83202294797
Acton Central,Crouch Hill,2,1224,404,13393.537677887585
Acton Central,Dalston Kingsland,5,1224,2091,17008.286831423517
Acton Central,Denmark Hill,0,1224,2612,19358.214182798834
Acton Central,Edmonton Green,0,1224,783,24977.43156370164
Acton Central,Euston,17,1224,16800,11674.643891539203
Acton Central,Finchley Road & Frognal,52,1224,1529,7919.322286438291
Acton Central,Gospel Oak,18,1224,2025,10278.416034956108
Acton Central,Gunnersbury,102,1224,4775,2169.366650027604
Acton Central,Hackney Central,10,1224,2440,18298.043075421443
Acton Central,Hackney Wick,5,1224,1263,20677.00900559435
Acton Central,Haggerston,2,1224,1184,17998.98543212542
Acton Central,Hampstead Heath,59,1224,2792,9339.855433985898
Acton Central,Harlesden,0,1224,1668,4212.671312566028
Acton Central,Harringay Green Lanes,3,1224,544,14900.11547783411
Acton Central,Harrow & Wealdstone,3,1224,1335,12880.42566449104
Acton Central,Hatch End,0,1224,93,15877.489726030184
Acton Central,Headstone Lane,4,1224,310,14731.339884205749
Acton Central,Highams Park,0,1224,390,24555.919547084894
Acton Central,Highbury & Islington,49,1224,25385,14845.998722370241
Acton Central,Homerton,3,1224,1998,19333.658622533647
Acton Central,Hoxton,4,1224,2181,18833.56407008824
Acton Central,Kensal Green,0,1224,472,4417.714508723115
Acton Central,Kensal Rise,39,1224,1376,4694.709416034454
Acton Central,Kentish Town West,54,1224,1128,11369.575462245179
Acton Central,Kenton,2,1224,768,11096.589400051584
Acton Central,Kew Gardens,18,1224,792,3949.6475689755944
Acton Central,Kilburn High Road,0,1224,266,6866.843318867922
Acton Central,Leyton Midland Road,0,1224,445,22254.741580384194
Acton Central,Leytonstone High Road,0,1224,314,23468.838587292845
Acton Central,New Cross,1,1224,1027,22156.955782321813
Acton Central,New Cross Gate,0,1224,1340,21921.726846118934
Acton Central,North Wembley,0,1224,365,8773.874998680969
Acton Central,Queen's Park,0,1224,2167,5802.340169792684
Acton Central,Richmond,318,1224,5397,6117.8108330552295
Acton Central,Shadwell,0,1224,7447,18658.141237985543
Acton Central,Shoreditch High Street,4,1224,7558,19123.31924437741
Acton Central,South Acton,7,1224,975,1152.5272704397912
Acton Central,South Hampstead,3,1224,236,7843.198707340594
Acton Central,South Kenton,0,1224,261,9709.620168767822
Acton Central,South Tottenham,0,1224,552,16758.88057366322
Acton Central,Stonebridge Park,0,1224,729,5707.620089231952
Acton Central,Stratford,11,1224,55954,22249.9322849441
Acton Central,Surrey Quays,0,1224,1005,19839.958261242107
Acton Central,Upper Holloway,4,1224,898,12178.641337319581
Acton Central,Watford High Street,3,1224,790,21598.060752708876
Acton Central,Watford Junction,5,1224,1367,23004.098284288502
Acton Central,Wembley Central,1,1224,1327,7425.718556200498
Acton Central,West Hampstead,141,1224,5856,7288.6647568276
Acton Central,White Hart Lane,0,1224,641,22579.055528523
Acton Central,Whitechapel,1,1224,17633,17927.49779691161
Acton Central,Willesden Junction,90,1224,4165,3065.465621352297
Acton Central,Woodgrange Park,0,1224,242,26708.916687360066
Acton Town,Aldgate,3,3745,7782,16944.05181632385
Acton Town,Aldgate East,17,3745,7932,17186.099003612595
Acton Town,Alperton,35,3745,741,4973.087943530843
Acton Town,Amersham,0,3745,256,37455.59219236607
Acton Town,Angel,11,3745,8103,15763.972657848855
Acton Town,Archway,1,3745,2193,18217.625688312317
Acton Town,Arnos Grove,1,3745,748,25901.392590465788
Acton Town,Arsenal,0,3745,315,17900.36088138366
Acton Town,Baker Street,19,3745,14973,12097.395593857302
Acton Town,Balham,0,3745,3814,18527.839486927645
Acton Town,Bank and Monument,66,3745,78549,15507.134575946202
Acton Town,Barbican,9,3745,9134,16902.562318417647
Acton Town,Barking,1,3745,7004,29078.2721417204
Acton Town,Barkingside,0,3745,262,34636.176428352526
Acton Town,Barons Court,84,3745,2956,5270.531026021286
Acton Town,Bayswater,3,3745,615,9786.882978659038
Acton Town,Becontree,0,3745,456,32372.724527417584
Acton Town,Belsize Park,0,3745,2255,17213.401011994363
Acton Town,Bermondsey,6,3745,3172,16806.78268513065
Acton Town,Bethnal Green,2,3745,4660,18756.929261601872
Acton Town,Blackfriars,39,3745,10849,14337.842140749271
Acton Town,Blackhorse Road,0,3745,2955,24646.746863400484
Acton Town,Bond Street,27,3745,20967,12250.35430493293
Acton Town,Borough,1,3745,3254,15233.550013970302
Acton Town,Boston Manor,62,3745,892,3511.736649953803
Acton Town,Bounds Green,1,3745,778,24547.15010008958
Acton Town,Bow Road,1,3745,1193,20883.80179907972
Acton Town,Brixton,16,3745,5084,16094.564824524738
Acton Town,Bromley-by-Bow,2,3745,1613,21892.571708441585
Acton Town,Burnt Oak,0,3745,649,26884.7618977387
Acton Town,Caledonian Road,2,3745,1803,16618.354302518765
Acton Town,Camden Town,3,3745,6348,15181.522925500034
Acton Town,Canada Water,11,3745,20443,17796.29960569094
Acton Town,Canary Wharf,57,3745,58772,20398.165882183555
Acton Town,Canning Town,3,3745,15428,22942.35448668232
Acton Town,Cannon Street,18,3745,4698,15246.28514302357
Acton Town,Canons Park,0,3745,526,24459.580290822592
Acton Town,Chalfont & Latimer,0,3745,554,34069.93204500973
Acton Town,Chalk Farm,0,3745,1329,16175.300072506718
Acton Town,Chancery Lane,20,3745,15391,13817.715067129177
Acton Town,Charing Cross,5,3745,7016,12450.876518325982
Acton Town,Chiswick Park,20,3745,1517,1274.9448068885617
Acton Town,Chorleywood,1,3745,702,30557.07875355198
Acton Town,Clapham Common,3,3745,2020,16102.886653376512
Acton Town,Clapham North,1,3745,1238,15460.129161998111
Acton Town,Clapham South,2,3745,1513,17355.204886111336
Acton Town,Cockfosters,0,3745,262,31090.16437759573
Acton Town,Colindale,0,3745,2081,25578.339848045
Acton Town,Colliers Wood,0,3745,865,21858.38603467017
Acton Town,Covent Garden,44,3745,4355,12619.290783429604
Acton Town,Croxley,0,3745,340,26518.656703398396
Acton Town,Dagenham East,0,3745,649,35080.15309353421
Acton Town,Dagenham Heathway,0,3745,1108,33800.92530448467
Acton Town,Dollis Hill,0,3745,847,16674.680547019314
Acton Town,Ealing Broadway,107,3745,4846,2591.9199120920102
Acton Town,Ealing Common,13,3745,915,1026.622829137713
Acton Town,Earl's Court,129,3745,6613,6775.329091383379
Acton Town,East Acton,2,3745,1505,7200.836169997581
Acton Town,East Finchley,0,3745,1253,21556.851142737618
Acton Town,East Ham,1,3745,2062,26655.977214687307
Acton Town,East Putney,13,3745,1877,11040.84643057043
Acton Town,Eastcote,2,3745,364,13360.878583954556
Acton Town,Edgware,1,3745,772,28402.891576602342
Acton Town,Edgware Road,12,3745,6868,11062.555226392773
Acton Town,Elephant & Castle,20,3745,6427,14533.589470567882
Acton Town,Embankment,16,3745,10220,12791.207338784754
Acton Town,Euston,14,3745,16800,13807.924115327049
Acton Town,Euston Square,3,3745,8093,13544.175257422936
Acton Town,Farringdon,19,3745,25592,16441.652374676032
Acton Town,Finchley Central,1,3745,1921,23927.407688014282
Acton Town,Finchley Road,0,3745,3417,13983.626152839692
Acton Town,Finsbury Park,7,3745,6769,18673.113574611765
Acton Town,Fulham Broadway,41,3745,4200,8285.480159555262
Acton Town,Gants Hill,0,3745,601,31147.864885792376
Acton Town,Gloucester Road,62,3745,5194,7685.450305232465
Acton Town,Golders Green,1,3745,1871,20777.130023268888
Acton Town,Goldhawk Road,0,3745,370,5382.2882753457425
Acton Town,Goodge Street,14,3745,6457,13484.172224906946
Acton Town,Great Portland Street,10,3745,6936,12924.215039163437
Acton Town,Green Park,79,3745,26754,11101.441991772317
Acton Town,Greenford,2,3745,1157,12300.930538308872
Acton Town,Gunnersbury,0,3745,4775,3769.860221267312
Acton Town,Hammersmith,391,3745,18250,4376.698940100627
Acton Town,Hampstead,0,3745,2010,18391.404116087506
Acton Town,Harrow-on-the-Hill,6,3745,3019,14147.505332801424
Acton Town,Hatton Cross,62,3745,1219,12068.287350322511
Acton Town,Heathrow Terminal 4,10,3745,693,13944.620043961286
Acton Town,Heathrow Terminal 5,18,3745,975,16936.316771750004
Acton Town,Heathrow Terminals 2 & 3,44,3745,2406,14481.038296113677
Acton Town,Hendon Central,0,3745,1878,23425.826469061867
Acton Town,High Street Kensington,16,3745,5427,8076.189202565148
Acton Town,Highbury & Islington,4,3745,25385,17165.506946774964
Acton Town,Highgate,1,3745,856,19807.83048452755
Acton Town,Hillingdon,0,3745,318,18076.09579394707
Acton Town,Holborn,117,3745,22346,13252.231354752435
Acton Town,Holland Park,0,3745,2063,9736.568200528893
Acton Town,Holloway Road,7,3745,1696,17233.65174549692
Acton Town,Hounslow Central,42,3745,708,7785.729997079305
Acton Town,Hounslow East,55,3745,843,7040.045613658385
Acton Town,Hounslow West,20,3745,401,9264.813689075676
Acton Town,Hyde Park Corner,34,3745,2410,10321.552691505498
Acton Town,Ickenham,0,3745,282,16951.658598744176
Acton Town,Kennington,2,3745,1161,14724.378648696653
Acton Town,Kentish Town,1,3745,3404,16459.488568269047
Acton Town,Kew Gardens,4,3745,792,5550.141140215303
Acton Town,Kilburn,0,3745,1953,14243.513235389337
Acton Town,King's Cross St. Pancras,64,3745,33330,14583.65393711829
Acton Town,Kingsbury,0,3745,1018,21520.2777132618
Acton Town,Knightsbridge,64,3745,6821,9737.599103205528
Acton Town,Ladbroke Grove,9,3745,2131,7561.2832633574035
Acton Town,Lambeth North,6,3745,1319,13537.869188264285
Acton Town,Lancaster Gate,1,3745,1820,10533.307289900993
Acton Town,Latimer Road,6,3745,1109,6901.702728517831
Acton Town,Leicester Square,52,3745,8847,12253.759484347329
Acton Town,Leyton,0,3745,1447,25178.44145610106
Acton Town,Leytonstone,0,3745,1844,26842.285016392543
Acton Town,Liverpool Street,55,3745,61122,16348.637259695757
Acton Town,London Bridge,39,3745,29930,14718.956146708357
Acton Town,Manor House,1,3745,1311,19789.22720183217
Acton Town,Mansion House,41,3745,7815,14998.106436872671
Acton Town,Marble Arch,1,3745,6145,11751.909474661437
Acton Town,Marylebone,1,3745,4250,11665.438569278715
Acton Town,Mile End,3,3745,3759,20258.869633183727
Acton Town,Mill Hill East,2,3745,681,25449.610130564895
Acton Town,Moorgate,14,3745,24574,16283.964037375996
Acton Town,Morden,0,3745,1447,24470.100481221885
Acton Town,Mornington Crescent,5,3745,2927,14591.312712684121
Acton Town,Newbury Park,0,3745,559,33505.62200669637
Acton Town,North Acton,3,3745,3168,6020.316853655265
Acton Town,North Ealing,20,3745,332,1951.0312832707484
Acton Town,North Greenwich,13,3745,6276,22227.949173213063
Acton Town,Northfields,30,3745,864,2580.8845047098125
Acton Town,Northolt,1,3745,663,14119.396798656058
Acton Town,Northwick Park,3,3745,1713,15450.6371902261
Acton Town,Northwood,2,3745,1018,21390.206942583463
Acton Town,Northwood Hills,1,3745,488,19803.538057870264
Acton Town,Notting Hill Gate,7,3745,5490,9036.834737559291
Acton Town,Oakwood,0,3745,423,29746.1860311953
Acton Town,Old Street,28,3745,15897,17137.483756120982
Acton Town,Osterley,22,3745,521,6072.550941215044
Acton Town,Oval,1,3745,2544,15639.53633303517
Acton Town,Oxford Circus,38,3745,44368,12112.008467029824
Acton Town,Paddington,31,3745,20198,10273.923949547006
Acton Town,Park Royal,39,3745,1552,3050.689733899169
Acton Town,Parsons Green,29,3745,2711,8987.818490983367
Acton Town,Perivale,1,3745,532,10704.49541712454
Acton Town,Piccadilly Circus,85,3745,13641,11879.068078577515
Acton Town,Pimlico,10,3745,5585,12175.643320405983
Acton Town,Pinner,0,3745,292,17644.889466174216
Acton Town,Plaistow,2,3745,1049,24034.652744674942
Acton Town,Preston Road,0,3745,411,17183.770989448218
Acton Town,Putney Bridge,21,3745,2494,9982.280840299889
Acton Town,Queensbury,0,3745,439,22766.272947625454
Acton Town,Ravenscourt Park,43,3745,1895,3542.1209878010386
Acton Town,Rayners Lane,4,3745,426,11541.524206037127
Acton Town,Redbridge,0,3745,198,29690.12112416535
Acton Town,Regent's Park,10,3745,3364,12892.935643492343
Acton Town,Richmond,33,3745,5397,7718.304404294939
Acton Town,Rickmansworth,0,3745,937,27005.72551298819
Acton Town,Royal Oak,9,3745,856,9336.627436833402
Acton Town,Ruislip,1,3745,257,15166.003616398515
Acton Town,Ruislip Manor,0,3745,408,14487.117636159897
Acton Town,Russell Square,44,3745,5172,13958.665669967333
Acton Town,Seven Sisters,6,3745,10191,22079.001964640578
Acton Town,Shepherd's Bush,0,3745,9890,9320.750405849081
Acton Town,Shepherd's Bush Market,1,3745,416,5821.577697833201
Acton Town,Sloane Square,34,3745,8229,9610.006156273868
Acton Town,South Ealing,21,3745,670,2127.939214032974
Acton Town,South Harrow,12,3745,387,9735.96749990163
Acton Town,South Kensington,131,3745,15325,8436.783784672434
Acton Town,South Ruislip,0,3745,289,16443.38731936599
Acton Town,South Woodford,0,3745,766,29816.256369967512
Acton Town,Southfields,15,3745,1351,12671.73452556094
Acton Town,Southgate,1,3745,874,27880.541177079107
Acton Town,Southwark,32,3745,10326,13620.607061605855
Acton Town,St. James's Park,64,3745,13339,11553.070765821636
Acton Town,St. John's Wood,2,3745,3982,14236.325686785758
Acton Town,St. Paul's,27,3745,13446,14912.866264061144
Acton Town,Stamford Brook,13,3745,784,2832.831433631357
Acton Town,Stepney Green,2,3745,1879,19229.59725591298
Acton Town,Stockwell,2,3745,1623,14507.827283222972
Acton Town,Stratford,10,3745,55954,23047.098530176758
Acton Town,Sudbury Hill,15,3745,277,8250.501840867491
Acton Town,Sudbury Town,13,3745,218,6633.445225573056
Acton Town,Swiss Cottage,3,3745,2598,14628.978897065068
Acton Town,Temple,15,3745,6780,13585.801341346016
Acton Town,Tooting Bec,1,3745,1239,19503.00490853824
Acton Town,Tooting Broadway,3,3745,4506,20577.96635088366
Acton Town,Tottenham Court Road,10,3745,19126,12839.699854910437
Acton Town,Tottenham Hale,4,3745,3239,23232.541132519815
Acton Town,Totteridge & Whetstone,1,3745,287,27587.774679818434
Acton Town,Tower Hill,28,3745,8286,16346.865019200746
Acton Town,Tufnell Park,1,3745,557,17224.089576425802
Acton Town,Turnham Green,20,3745,1515,2222.542223351653
Acton Town,Turnpike Lane,3,3745,992,22110.886560280913
Acton Town,Upminster,0,3745,1132,41457.98077560456
Acton Town,Upney,0,3745,485,30445.56762326975
Acton Town,Upton Park,0,3745,1642,25355.73138810683
Acton Town,Uxbridge,41,3745,4316,20220.490921319553
Acton Town,Vauxhall,21,3745,16242,13000.97157371361
Acton Town,Victoria,53,3745,33251,10775.765169502587
Acton Town,Walthamstow Central,1,3745,5271,26205.810607103307
Acton Town,Warren Street,25,3745,17309,13261.722913442864
Acton Town,Waterloo,32,3745,23466,12964.180132089255
Acton Town,Watford,1,3745,961,28573.535228058543
Acton Town,Wembley Park,1,3745,5759,18603.50615521107
Acton Town,West Acton,3,3745,488,4208.822078912631
Acton Town,West Brompton,17,3745,5859,7342.718283146594
Acton Town,West Ham,0,3745,5487,23104.81725111636
Acton Town,West Hampstead,1,3745,5856,13227.891628122516
Acton Town,West Harrow,0,3745,122,12905.636642447644
Acton Town,West Kensington,14,3745,1345,5834.2071711328645
Acton Town,Westbourne Park,9,3745,1347,8367.2231907902
Acton Town,Westminster,33,3745,15466,12113.820105728364
Acton Town,White City,3,3745,5966,9158.020685882113
Acton Town,Whitechapel,10,3745,17633,18149.43307241846
Acton Town,Willesden Green,0,3745,830,15428.571165226369
Acton Town,Wimbledon,77,3745,6295,15687.296560132543
Acton Town,Wimbledon Park,3,3745,596,14031.38429554343
Acton Town,Wood Green,6,3745,2146,23041.71218568408
Acton Town,Wood Lane,9,3745,1578,6347.840653077663
Acton Town,Woodford,0,3745,706,31528.211285980542
Acton Town,Woodside Park,0,3745,745,26110.67298306766
Aldgate,Acton Town,0,2886,2202,16944.05181632385
Aldgate,Aldgate East,0,2886,7932,1436.4207815349514
Aldgate,Amersham,0,2886,256,45233.72547819097
Aldgate,Angel,17,2886,8103,3530.346009684213
Aldgate,Archway,2,2886,2193,9455.439524881182
Aldgate,Arnos Grove,0,2886,748,15500.106931491839
Aldgate,Arsenal,2,2886,315,7499.0752224097105
Aldgate,Baker Street,167,2886,14973,6668.626621405323
Aldgate,Balham,0,2886,3814,10718.142446657022
Aldgate,Bank and Monument,5,2886,78549,1436.9172403776488
Aldgate,Barbican,221,2886,9134,1863.4598968449784
Aldgate,Barking,0,2886,7004,13328.593919642757
Aldgate,Barkingside,0,2886,262,18903.270701138623
Aldgate,Barons Court,0,2886,2956,11673.520790302562
Aldgate,Bayswater,1,2886,615,10321.340732022047
Aldgate,Belsize Park,1,2886,2255,8451.21484856323
Aldgate,Bermondsey,0,2886,3172,4411.472149945532
Aldgate,Bethnal Green,0,2886,4660,3130.376083953651
Aldgate,Blackfriars,11,2886,10849,2674.6729587458995
Aldgate,Blackhorse Road,2,2886,2955,12663.306878898013
Aldgate,Bond Street,13,2886,20967,6172.781519051872
Aldgate,Borough,1,2886,3254,2838.239478785184
Aldgate,Boston Manor,0,2886,892,20455.78846627765
Aldgate,Bounds Green,2,2886,778,14145.864441115631
Aldgate,Bow Road,0,2886,1193,5134.123577002074
Aldgate,Brent Cross,0,2886,450,13530.032963156711
Aldgate,Brixton,2,2886,5084,8284.867784254115
Aldgate,Buckhurst Hill,0,2886,228,18128.914904889025
Aldgate,Burnt Oak,0,2886,649,18122.575734307564
Aldgate,Caledonian Road,10,2886,1803,6217.0686435448115
Aldgate,Camden Town,8,2886,6348,6419.336762068899
Aldgate,Canada Water,0,2886,20443,5238.687753448383
Aldgate,Canary Wharf,1,2886,58772,6564.419680229693
Aldgate,Canning Town,0,2886,15428,8612.21716317167
Aldgate,Cannon Street,4,2886,4698,1766.2299564716006
Aldgate,Canons Park,2,2886,526,23325.71193182821
Aldgate,Chalfont & Latimer,1,2886,554,41848.06533083463
Aldgate,Chalk Farm,1,2886,1329,7413.113909075582
Aldgate,Chancery Lane,5,2886,15391,3381.593278190412
Aldgate,Charing Cross,0,2886,7016,4561.638581169188
Aldgate,Chesham,0,2886,243,48164.001719093365
Aldgate,Chigwell,0,2886,148,19376.39505733257
Aldgate,Chorleywood,0,2886,702,38335.212039376886
Aldgate,Clapham Common,0,2886,2020,8293.18961310589
Aldgate,Clapham North,0,2886,1238,7650.432121727487
Aldgate,Clapham South,1,2886,1513,9545.507845840712
Aldgate,Cockfosters,1,2886,262,20688.87871862178
Aldgate,Colindale,4,2886,2081,16816.153684613866
Aldgate,Colliers Wood,0,2886,865,14048.688994399548
Aldgate,Covent Garden,2,2886,4355,4580.017561889985
Aldgate,Croxley,0,2886,340,34296.7899892233
Aldgate,Debden,0,2886,865,22016.506397931586
Aldgate,Dollis Hill,4,2886,847,14405.787312334178
Aldgate,Ealing Broadway,0,2886,4846,19049.307242226754
Aldgate,Ealing Common,0,2886,915,17970.67464546156
Aldgate,Earl's Court,2,2886,6613,10168.72272494047
Aldgate,East Acton,4,2886,1505,14440.390984321188
Aldgate,East Finchley,0,2886,1253,12794.664979306484
Aldgate,East Ham,0,2886,2062,10906.298992609663
Aldgate,East Putney,0,2886,1877,14434.24006412752
Aldgate,Eastcote,2,2886,364,26350.974123308057
Aldgate,Edgware,0,2886,772,19640.705413171207
Aldgate,Edgware Road,25,2886,6868,7703.466988869853
Aldgate,Elephant & Castle,1,2886,6427,3659.379630987936
Aldgate,Embankment,14,2886,10220,4221.307760710416
Aldgate,Epping,0,2886,498,27964.101243475292
Aldgate,Euston,4,2886,16800,5045.737951895913
Aldgate,Euston Square,353,2886,8093,5221.84695783969
Aldgate,Fairlop,0,2886,182,20072.000537150605
Aldgate,Farringdon,677,2886,25592,2324.3698405865925
Aldgate,Finchley Central,1,2886,1921,15165.221524583147
Aldgate,Finchley Road,30,2886,3417,10203.263868720203
Aldgate,Finsbury Park,8,2886,6769,8271.827915637814
Aldgate,Fulham Broadway,0,2886,4200,11678.873793112352
Aldgate,Gants Hill,0,2886,601,15414.959158578471
Aldgate,Gloucester Road,0,2886,5194,9258.601511091383
Aldgate,Golders Green,1,2886,1871,12014.943859837753
Aldgate,Goldhawk Road,0,2886,370,13383.733939916885
Aldgate,Goodge Street,0,2886,6457,5388.611018124098
Aldgate,Great Portland Street,228,2886,6936,5841.807176099188
Aldgate,Green Park,3,2886,26754,5911.073107722853
Aldgate,Greenford,0,2886,1157,21901.52398531711
Aldgate,Gunnersbury,0,2886,4775,16268.827590887855
Aldgate,Hainault,1,2886,356,20950.68410329403
Aldgate,Hammersmith,2,2886,18250,12567.352876223222
Aldgate,Hampstead,2,2886,2010,9629.21795265637
Aldgate,Hanger Lane,0,2886,1493,18075.203649330913
Aldgate,Harlesden,1,2886,1668,14802.121913296549
Aldgate,Harrow & Wealdstone,0,2886,1335,23469.876265221556
Aldgate,Harrow-on-the-Hill,22,2886,3019,21925.638618626333
Aldgate,Hatton Cross,0,2886,1219,29012.339166646358
Aldgate,Heathrow Terminal 4,0,2886,693,30888.671860285132
Aldgate,Heathrow Terminal 5,1,2886,975,33880.36858807385
Aldgate,Heathrow Terminals 2 & 3,3,2886,2406,31425.090112437523
Aldgate,Hendon Central,2,2886,1878,14663.640305630732
Aldgate,High Barnet,0,2886,953,21418.219017534353
Aldgate,High Street Kensington,18,2886,5427,10263.72029731503
Aldgate,Highbury & Islington,1,2886,25385,6764.221287801008
Aldgate,Highgate,1,2886,856,11045.644321096415
Aldgate,Hillingdon,1,2886,318,31066.19133330057
Aldgate,Holborn,19,2886,22346,3947.0769905671536
Aldgate,Holland Park,3,2886,2063,10271.025953891902
Aldgate,Holloway Road,8,2886,1696,6832.366086522969
Aldgate,Hounslow Central,0,2886,708,24729.781813403155
Aldgate,Hounslow East,0,2886,843,23984.097429982234
Aldgate,Hounslow West,0,2886,401,26208.865505399524
Aldgate,Hyde Park Corner,1,2886,2410,6690.962407989671
Aldgate,Ickenham,0,2886,282,29941.754138097673
Aldgate,Kennington,0,2886,1161,4498.948020212776
Aldgate,Kensal Green,0,2886,472,12302.667334712
Aldgate,Kentish Town,1,2886,3404,7697.302404837911
Aldgate,Kew Gardens,0,2886,792,18049.108509835845
Aldgate,Kilburn,1,2886,1953,11974.6200007042
Aldgate,Kilburn Park,1,2886,823,11064.118298418924
Aldgate,King's Cross St. Pancras,351,2886,33330,4182.368278144336
Aldgate,Kingsbury,2,2886,1018,20386.409354267416
Aldgate,Knightsbridge,1,2886,6821,7274.915996289642
Aldgate,Ladbroke Grove,9,2886,2131,11204.738951905223
Aldgate,Lambeth North,0,2886,1319,4553.5607404096245
Aldgate,Lancaster Gate,0,2886,1820,8074.819938580598
Aldgate,Latimer Road,4,2886,1109,11864.319486744796
Aldgate,Leicester Square,1,2886,8847,4945.548860972259
Aldgate,Leyton,0,2886,1447,9445.535728887156
Aldgate,Leytonstone,0,2886,1844,11109.37928917864
Aldgate,Liverpool Street,67,2886,61122,722.0840820475358
Aldgate,London Bridge,2,2886,29930,2323.6456115232386
Aldgate,Loughton,0,2886,655,19964.389308016514
Aldgate,Maida Vale,2,2886,949,10212.336775491238
Aldgate,Manor House,6,2886,1311,9387.941542858222
Aldgate,Mansion House,5,2886,7815,2014.4086626224994
Aldgate,Marble Arch,5,2886,6145,6856.217753820154
Aldgate,Marylebone,3,2886,4250,7206.92494719949
Aldgate,Mile End,0,2886,3759,4509.191411106082
Aldgate,Mill Hill East,0,2886,681,16687.42396713376
Aldgate,Moor Park,0,2886,550,31386.639340816775
Aldgate,Moorgate,112,2886,24574,1156.171530649867
Aldgate,Morden,0,2886,1447,16660.403440951264
Aldgate,Mornington Crescent,0,2886,2927,5829.126549252986
Aldgate,Neasden,1,2886,732,15191.37032608896
Aldgate,Newbury Park,0,2886,559,17772.71627948247
Aldgate,North Acton,1,2886,3168,15620.910300663503
Aldgate,North Greenwich,0,2886,6276,8394.202971259201
Aldgate,North Harrow,2,2886,190,23905.267341108276
Aldgate,North Wembley,0,2886,365,19363.325599411488
Aldgate,Northfields,0,2886,864,19524.93632103366
Aldgate,Northolt,0,2886,663,23719.990245664296
Aldgate,Northwick Park,20,2886,1713,20622.506761201657
Aldgate,Northwood,2,2886,1018,29168.34022840837
Aldgate,Northwood Hills,1,2886,488,27581.671343695172
Aldgate,Notting Hill Gate,7,2886,5490,9571.2924909223
Aldgate,Oakwood,0,2886,423,19344.90037222135
Aldgate,Old Street,8,2886,15897,2009.6912493948553
Aldgate,Osterley,0,2886,521,23016.60275753889
Aldgate,Oval,1,2886,2544,5414.105704551293
Aldgate,Oxford Circus,15,2886,44368,5618.440953761238
Aldgate,Paddington,73,2886,20198,8492.09826571562
Aldgate,Parsons Green,0,2886,2711,12381.212124540458
Aldgate,Perivale,0,2886,532,20305.08886413278
Aldgate,Piccadilly Circus,4,2886,13641,5133.447020917655
Aldgate,Pimlico,0,2886,5585,7568.164797724657
Aldgate,Pinner,1,2886,292,25423.022751999124
Aldgate,Plaistow,0,2886,1049,8284.974522597297
Aldgate,Preston Road,5,2886,411,18889.37296197954
Aldgate,Putney Bridge,0,2886,2494,13375.67447385698
Aldgate,Queen's Park,4,2886,2167,10918.04167364243
Aldgate,Queensbury,0,2886,439,21632.40458863107
Aldgate,Queensway,0,2886,1882,8932.969560042271
Aldgate,Rayners Lane,1,2886,426,24531.619745390628
Aldgate,Redbridge,0,2886,198,13957.215396951447
Aldgate,Richmond,0,2886,5397,20217.27177391548
Aldgate,Rickmansworth,3,2886,937,34783.8587988131
Aldgate,Royal Oak,3,2886,856,9429.394778429225
Aldgate,Ruislip,1,2886,257,28156.099155752014
Aldgate,Ruislip Gardens,0,2886,167,26929.86649253061
Aldgate,Ruislip Manor,1,2886,408,27477.213175513396
Aldgate,Russell Square,7,2886,5172,4653.511305782051
Aldgate,Seven Sisters,2,2886,10191,10188.50894973241
Aldgate,Shepherd's Bush,2,2886,9890,11182.705375177056
Aldgate,Shepherd's Bush Market,3,2886,416,12944.444517429427
Aldgate,Sloane Square,6,2886,8229,7334.04566004998
Aldgate,Snaresbrook,0,2886,512,12767.529906685588
Aldgate,South Ealing,0,2886,670,19071.99103035682
Aldgate,South Harrow,0,2886,387,26337.176451526127
Aldgate,South Kensington,10,2886,15325,8507.268031651414
Aldgate,South Kenton,0,2886,261,20299.07076949834
Aldgate,South Ruislip,0,2886,289,26043.980766374225
Aldgate,South Wimbledon,0,2886,1361,15127.15713039337
Aldgate,South Woodford,0,2886,766,14083.350642753609
Aldgate,Southfields,0,2886,1351,16065.12815911803
Aldgate,Southgate,1,2886,874,17479.255518105158
Aldgate,Southwark,0,2886,10326,3421.994696625741
Aldgate,St. James's Park,15,2886,13339,5390.981050502212
Aldgate,St. John's Wood,1,2886,3982,8807.55671433378
Aldgate,St. Paul's,4,2886,13446,2286.4420812584453
Aldgate,Stamford Brook,0,2886,784,14116.745348647331
Aldgate,Stanmore,4,2886,983,24745.381408073867
Aldgate,Stepney Green,0,2886,1879,3479.919033835334
Aldgate,Stockwell,0,2886,1623,6698.130242952348
Aldgate,Stonebridge Park,0,2886,729,16297.070689962473
Aldgate,Stratford,6,2886,55954,7314.192802962856
Aldgate,Sudbury Hill,0,2886,277,25194.55365719134
Aldgate,Sudbury Town,0,2886,218,23577.497041896902
Aldgate,Swiss Cottage,2,2886,2598,9777.497007138792
Aldgate,Temple,8,2886,6780,3426.7137581491543
Aldgate,Tooting Bec,0,2886,1239,11693.30786826762
Aldgate,Tooting Broadway,1,2886,4506,12768.26931061304
Aldgate,Tottenham Court Road,14,2886,19126,4744.1386481275895
